project,filePath,methodName,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaNodeVisitorTest.java,testNodeVisitorWithSocialProof,135,39,713.5292995464035,4.67443145140723
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaSelectResultsTest.java,testPickTopNodes,535,114,3655.596157578137,5.499338824267856
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaBitmaskTest.java,testTweetsOnly,36,22,160.5395382709427,4.215354779870082
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaBitmaskTest.java,testSummaryOnly,36,22,160.5395382709427,4.215354779870082
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaBitmaskTest.java,testPhotoOnly,36,22,160.5395382709427,4.215354779870082
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaBitmaskTest.java,testPlayerOnly,36,22,160.5395382709427,4.215354779870082
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaBitmaskTest.java,testPromotionOnly,36,22,160.5395382709427,4.215354779870082
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaIterationsTest.java,testSeedIteration,84,38,440.82591112926116,4.678577092209731
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaIterationsTest.java,testNonZeroDegreeSeedIteration,70,34,356.1223988875238,4.610817606051569
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaIterationsTest.java,testSingleLeftIteration,208,53,1191.4074545491455,4.7787183808359135
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaIterationsTest.java,testSingleRightIteration,134,45,735.9083149081764,4.720747832272799
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/salsa/SalsaIterationsTest.java,testFinalLeftIteration,341,65,2053.627424242703,5.043859074190079
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/TweetSocialProofTest.java,testTweetSocialProofs,225,69,1374.4180027750883,5.267843333504525
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/TweetSocialProofTest.java,testTweetSocialProofs2,368,70,2255.576150235748,5.103448344436149
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/TweetSocialProofTest.java,testTweetSocialProofsWithInvalidType,127,58,743.9635863812016,5.201888356938072
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/TweetSocialProofTest.java,testTweetSocialProofsWithUnfavorites,470,85,3012.4137399847205,5.23437180454642
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/TweetSocialProofTest.java,testTweetSocialProofWithInvalidUnfavorites,158,75,984.1533530983492,5.517539591229412
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/TweetSocialProofTest.java,testTweetSocialProofWithRetweetAndUnfavorites,628,86,4035.6942659529177,5.1508735058353405
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/MomentSocialProofTest.java,testComputeRecommendations,252,75,1569.662310004962,5.352551222414355
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/algorithms/socialproof/NodeMetadataSocialProofTest.java,testComputeRecommendations,353,88,2280.1793613789664,5.4234767837114175
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentLeftIndexedPowerLawBipartiteGraphTest.java,testMultiSegmentConstruction,77,33,388.4183471906009,4.564726150747347
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentLeftIndexedPowerLawBipartiteGraphTest.java,testRandomSegmentConstruction,133,54,765.4000377877414,5.11339630151973
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentLeftIndexedPowerLawBipartiteGraphTest.java,testMemoryRecycling,259,80,1637.3793765758267,5.43922876416421
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentPowerLawBipartiteGraphTest.java,testMultiSegmentConstruction,81,33,408.59592366803474,4.589065588957156
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentPowerLawBipartiteGraphTest.java,testMultiSegmentReverseIterationIncompleteLiveSegment,242,46,1336.701993365797,4.515213466789724
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentPowerLawBipartiteGraphTest.java,testMultiSegmentReverseIterationCompleteLiveSegment,251,65,1511.614321070142,5.170455846231577
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentPowerLawBipartiteGraphTest.java,testRandomSegmentConstruction,207,61,1227.6626288755176,5.16030414752614
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentPowerLawBipartiteGraphTest.java,testConcurrentReadWrites,114,49,640.0769222291337,4.88698479601734
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentPowerLawBipartiteGraphTest.java,testRandomConcurrentReadWrites,71,34,361.2098617287741,4.703676211574302
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/MultiSegmentPowerLawBipartiteGraphTest.java,testMemoryRecycling,335,86,2152.7986928252026,5.496937217671424
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/RightNodeMetadataLeftIndexedMultiSegmentBipartiteGraphTest.java,testMultiSegmentConstruction,47,25,218.26124091941205,4.277652416975434
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgeRandomIteratorTest.java,testPowerLawDegreeEdgeIterator,258,62,1536.182648079814,5.029497030036279
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgePoolTest.java,testPowerLawDegreeEdgePool,54,29,262.33097373688895,4.506259317622348
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgePoolTest.java,testGetPoolForEdgeNumber,79,32,395.0,4.4451888957196735
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgePoolTest.java,testGetPoolNumberedEdge,156,42,841.2015179534867,4.3760342076958265
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgePoolTest.java,testExtremelySkewedGraph,111,32,555.0,4.496888134435471
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgePoolTest.java,testConcurrentReadWrites,648,66,3916.767389344278,4.726457757499947
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgePoolTest.java,testRandomConcurrentReadWrites,49,25,227.5489532989615,4.3853459470228096
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgeIteratorTest.java,testRegularDegreeEdgeIterator,132,40,702.4945085251319,4.51900495919009
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgeIteratorTest.java,testResetForNodeReturningRegularDegreeEdgeIteratorWhereHasNextIsFalse,43,22,191.75555960140377,4.172400871890618
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgeIteratorTest.java,testSkip,41,22,182.83669636412918,4.210733711724088
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgeIteratorTest.java,testNext,44,22,196.21499122004107,4.152027358743423
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgeRandomIteratorTest.java,testRegularDegreeEdgeRandomIterator,159,43,862.7760959976335,4.760917990411341
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/PowerLawDegreeEdgeIteratorTest.java,testPowerLawDegreeEdgeIterator,159,48,888.009037614664,4.6374983558064775
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testRegularDegreeEdgePool,55,29,267.1889547320165,4.519070223247922
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testRegularDegreeEdgePoolWithLargeDegree,58,31,287.3433860024388,4.613484280172676
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testConcurrentReadWrites,442,60,2610.845643258965,4.7171511718360515
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testRandomConcurrentReadWrites,48,25,222.90509710918678,4.387380345401073
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testGetNodeEdgeMetadataReturningNegative,43,24,197.15338753100974,4.300535174316826
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testAddEdgeTakingThreeArgumentsThrowsIllegalArgumentException,102,43,553.4790049796139,4.876186401706385
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testFailsTakingThreeArgumentsOne,45,27,213.9699375973561,4.335428651500615
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testFailsTakingThreeArgumentsThrowsIllegalArgumentExceptionTwo,49,28,235.5603911808226,4.317495092904244
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testAddEdgeTakingTwoArgumentsReturningMinsOne,38,20,164.2332676057198,3.9144792380999776
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/edgepool/RegularDegreeEdgePoolTest.java,testIsOptimized,26,17,106.27403387250884,3.8692996998935225
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/optimizer/PowerLawEdgePoolOptimizerTest.java,testOptimizeSegment,150,49,842.2064766172813,4.709297605253843
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/segment/LeftIndexedBipartiteGraphSegmentTest.java,testCreateThrowsIllegalArgumentException,70,36,361.89475010096186,4.731737512433143
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/segment/LeftIndexedBipartiteGraphSegmentTest.java,testInitializeRightInternalIdToLongIterator,61,28,293.24865024551383,4.359783479926369
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/segment/LeftRegularBipartiteGraphSegmentTest.java,testSegmentConstruction,52,32,260.0,4.6710976520770435
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/segment/LeftRegularBipartiteGraphSegmentTest.java,testRandomSegmentConstruction,233,67,1413.398781376661,5.17245485266081
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/segment/LeftRegularBipartiteGraphSegmentTest.java,testConcurrentReadWrites,114,51,646.6564889847506,4.896056706511695
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/segment/LeftRegularBipartiteGraphSegmentTest.java,testRandomConcurrentReadWrites,59,32,295.0,4.671050787406517
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/bipartite/segment/InternalIdToLongIteratorTest.java,testInternalIdToLongIterator,118,44,644.212930999201,4.822712935674272
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/directed/OutIndexedPowerLawMultiSegmentDirectedGraphTest.java,testBasicGraph,419,48,2340.099287802165,4.665093448000602
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairArrayIndexBasedMapTest.java,testSimpleKeyInsertion,54,32,270.0,4.705423900995746
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairArrayIndexBasedMapTest.java,testRandomKeyInsertion,75,38,393.5945635082689,4.86455502443186
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairArrayIndexBasedMapTest.java,testConcurrentReadWrites,50,28,240.36774610288018,4.525533250556851
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairArrayIndexBasedMapTest.java,testRandomConcurrentReadWrites,51,29,247.75703075150622,4.576030303522602
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntBiMapTest.java,testSimpleKeyInsertion,63,34,320.51015899877143,4.790440242021074
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntBiMapTest.java,testRandomKeyInsertion,97,43,526.3476812061035,4.9863096886302065
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntBiMapTest.java,testConcurrentReadWrites,60,31,297.25177862321254,4.694042263389068
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntBiMapTest.java,testRandomConcurrentReadWrites,61,33,307.70804128086564,4.75818344518042
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ShardedBigLongArrayTest.java,testSequentialReadWrites,115,38,603.5116640460124,4.701323924285627
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ShardedBigLongArrayTest.java,testIntegerRandomReadWrites,171,49,960.1153833437006,4.924804969574774
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ShardedBigLongArrayTest.java,testLongRandomReadWrites,175,49,982.5742227201615,4.928180190706181
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testSimpleKeyInsertion,61,32,305.0,4.704984879642116
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testRandomKeyInsertion,84,40,447.04195997053847,4.942156261729653
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testConcurrentReadWrites,58,30,284.5996545452941,4.637793065245383
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testRandomConcurrentReadWrites,59,31,292.2975823128257,4.670341567407086
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testClear,66,26,310.2290213973121,4.06150623565992
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testGetKeyWithNegative,67,33,337.9744059970164,4.538558633840433
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testPutThrowsRuntimeException,61,32,305.0,4.57494677355899
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testFailsToCreateThrowsIllegalArgumentException,59,31,292.2975823128257,4.587666303702383
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedLongToInternalIntFixedLengthBiMapTest.java,testGetKeyThrowsIndexOutOfBoundsException,56,31,277.43499338166504,4.50211235188259
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/SmallArrayBasedLongToDoubleMapTest.java,testManySmallRangeKeys,67,35,343.66196213531276,4.699854992541737
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/SmallArrayBasedLongToDoubleMapTest.java,testFewSmallRangeKeys,65,34,330.6850846812721,4.6448648705611575
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/SmallArrayBasedLongToDoubleMapTest.java,testManyLargeRangeKeys,67,34,340.8600103637728,4.670004246273081
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/SmallArrayBasedLongToDoubleMapTest.java,testRepeatedKeys,63,31,312.1143675543732,4.524300697144769
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/SmallArrayBasedLongToDoubleMapTest.java,testRepeatedKeyMetadataPairs,127,31,629.1829314191332,4.342235835426176
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/SmallArrayBasedLongToDoubleMapTest.java,testUniqueKeys,113,38,593.0158090191251,4.702706454475498
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairConcurrentHashMapTest.java,testSimpleKeyInsertion,60,34,305.2477704750204,4.781460805019678
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairConcurrentHashMapTest.java,testRandomKeyInsertion,81,40,431.07617568587636,4.925425002510693
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairConcurrentHashMapTest.java,testConcurrentReadWrites,56,30,274.78587335407707,4.615017423251051
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/IntToIntPairConcurrentHashMapTest.java,testRandomConcurrentReadWrites,57,31,282.3891896920519,4.661470717091635
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedIntToIntArrayMapTest.java,smallTestArrayBasedIntToIntArrayMap,22,17,89.92418250750748,3.9139770731827506
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedIntToIntArrayMapTest.java,bigTestArrayBasedIntToIntArrayMap,22,17,89.92418250750748,3.9139770731827506
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedIntToIntArrayMapTest.java,hugeTestArrayBasedIntToIntArrayMap,22,17,89.92418250750748,3.9139770731827506
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedIntToIntArrayMapTest.java,testConcurrentReadWrites,67,34,340.8600103637728,4.731998474259948
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedIntToIntArrayMapTest.java,testRandomConcurrentReadWrites,75,36,387.7443751081734,4.781584110744874
GraphJet,/graphjet-core/src/test/java/com/twitter/graphjet/hashing/ArrayBasedIntToIntArrayMapTest.java,testFailsCreateTakingThreeArgumentsThrowsIllegalArgumentException,49,28,235.5603911808226,4.317495092904244
